"x-entity";"Anarchism";"Antisemitism";"Capitalism";"Christianity";"Communism";"Conservatism";"Democracy";"Fascism";"Feminism";"Islamophobia";"Left-wing politics";"Liberalism";"Marxism";"Nationalism";"Neo-Nazism";"Protestantism";"Right-wing politics";"Secularism";"Socialism";"White supremacy"
"Diana DeGette (D)";"Diana DeGette>Japan>Constitutional monarchy>Anarchism";"Diana DeGette>Colorado>Judaism>Antisemitism";"Diana DeGette>Patricia Schroeder>Ronald Reagan>Capitalism";"Diana DeGette>Colorado>African Americans>Christianity";"Diana DeGette>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Communism";"Diana DeGette>Colorado>Republican Party (United States)>Conservatism";"Diana DeGette>Political science>Democracy";"Diana DeGette>Colorado>Republican Party (United States)>Fascism";"Diana DeGette>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Feminism";"Diana DeGette>Colorado>Universal suffrage>Islamophobia";"Diana DeGette>Patricia Schroeder>Politics of the United States>Left-wing politics";"Diana DeGette>Japan>Confucianism>Liberalism";"Diana DeGette>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Marxism";"Diana DeGette>Colorado>Abraham Lincoln>Nationalism";"Diana DeGette>Colorado>ADX Florence>Neo-Nazism";"Diana DeGette>Japan>Protestantism";"Diana DeGette>Colorado>Republican Party (United States)>Right-wing politics";"Diana DeGette>Colorado>Eastern Orthodox Church>Secularism";"Diana DeGette>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Socialism";"Diana DeGette>Colorado>Ulysses S. Grant>White supremacy"
"Jared Polis (D)";"Jared Polis>Hippie>Anarchism";"Jared Polis>Al-Qaeda>Antisemitism";"Jared Polis>Afghanistan>Capitalism";"Jared Polis>Colorado>African Americans>Christianity";"Jared Polis>Afghanistan>Communism";"Jared Polis>Republican Party (United States)>Conservatism";"Jared Polis>Politics>Democracy";"Jared Polis>Afghanistan>Fascism";"Jared Polis>LGBT>Feminism";"Jared Polis>Al-Qaeda>Islamophobia";"Jared Polis>Mark Udall>Grassroots>Left-wing politics";"Jared Polis>Mark Udall>Trade union>Liberalism";"Jared Polis>Al-Qaeda>Marxism";"Jared Polis>Afghanistan>Nationalism";"Jared Polis>Lone wolf (terrorism)>Neo-Nazism";"Jared Polis>Colorado>California>Protestantism";"Jared Polis>Republican Party (United States)>Right-wing politics";"Jared Polis>Sunni Islam>Secularism";"Jared Polis>Al-Qaeda>Socialism";"Jared Polis>Afghanistan>White supremacy"
"Scott Tipton (R)";"Scott Tipton>John Salazar>Conservatism>Anarchism";"Scott Tipton>Colorado>Judaism>Antisemitism";"Scott Tipton>John Salazar>Conservatism>Capitalism";"Scott Tipton>Colorado>African Americans>Christianity";"Scott Tipton>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Communism";"Scott Tipton>Republican Party (United States)>Conservatism";"Scott Tipton>Colorado>Abraham Lincoln>Democracy";"Scott Tipton>Republican Party (United States)>Fascism";"Scott Tipton>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Feminism";"Scott Tipton>Colorado>Universal suffrage>Islamophobia";"Scott Tipton>John Salazar>Conservatism>Left-wing politics";"Scott Tipton>John Salazar>Conservatism>Liberalism";"Scott Tipton>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Marxism";"Scott Tipton>Colorado>Abraham Lincoln>Nationalism";"Scott Tipton>Colorado>ADX Florence>Neo-Nazism";"Scott Tipton>Colorado>California>Protestantism";"Scott Tipton>Republican Party (United States)>Right-wing politics";"Scott Tipton>Colorado>Eastern Orthodox Church>Secularism";"Scott Tipton>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Socialism";"Scott Tipton>Colorado>Ulysses S. Grant>White supremacy"
"Cory Gardner (R)";"Cory Gardner>National Republican Senatorial Committee>Barry Goldwater>Anarchism";"Cory Gardner>The New York Times>Antisemitism";"Cory Gardner>Michael Bennet>Jimmy Carter>Capitalism";"Cory Gardner>Colorado>African Americans>Christianity";"Cory Gardner>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Communism";"Cory Gardner>Republican Party (United States)>Conservatism";"Cory Gardner>Political science>Democracy";"Cory Gardner>Republican Party (United States)>Fascism";"Cory Gardner>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Feminism";"Cory Gardner>Colorado>Universal suffrage>Islamophobia";"Cory Gardner>Mark Udall>Grassroots>Left-wing politics";"Cory Gardner>Michael Bennet>Hubert Humphrey>Liberalism";"Cory Gardner>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Marxism";"Cory Gardner>Colorado>Abraham Lincoln>Nationalism";"Cory Gardner>Colorado>ADX Florence>Neo-Nazism";"Cory Gardner>Colorado>California>Protestantism";"Cory Gardner>Republican Party (United States)>Right-wing politics";"Cory Gardner>Colorado>Eastern Orthodox Church>Secularism";"Cory Gardner>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Socialism";"Cory Gardner>Colorado>Ulysses S. Grant>White supremacy"
"Doug Lamborn (R)";"Doug Lamborn>Republican Party (United States)>Classical liberalism>Anarchism";"Doug Lamborn>Terrorism>Antisemitism";"Doug Lamborn>Republican Party (United States)>American Revolution>Capitalism";"Doug Lamborn>African Americans>Christianity";"Doug Lamborn>Journalism>Communism";"Doug Lamborn>Republican Party (United States)>Conservatism";"Doug Lamborn>Colorado>Abraham Lincoln>Democracy";"Doug Lamborn>Republican Party (United States)>Fascism";"Doug Lamborn>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Feminism";"Doug Lamborn>Colorado>Universal suffrage>Islamophobia";"Doug Lamborn>Republican Party (United States)>Two-party system>Left-wing politics";"Doug Lamborn>Journalism>Liberalism";"Doug Lamborn>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Marxism";"Doug Lamborn>Terrorism>Nationalism";"Doug Lamborn>Terrorism>Neo-Nazism";"Doug Lamborn>African Americans>Protestantism";"Doug Lamborn>Republican Party (United States)>Right-wing politics";"Doug Lamborn>Colorado>Eastern Orthodox Church>Secularism";"Doug Lamborn>Journalism>Socialism";"Doug Lamborn>African Americans>White supremacy"
"Mike Coffman (R)";"Mike Coffman>Tom Tancredo>Democracy>Anarchism";"Mike Coffman>Colorado>Judaism>Antisemitism";"Mike Coffman>Tom Tancredo>Ronald Reagan>Capitalism";"Mike Coffman>Colorado>African Americans>Christianity";"Mike Coffman>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Communism";"Mike Coffman>Republican Party (United States)>Conservatism";"Mike Coffman>India>Democracy";"Mike Coffman>Republican Party (United States)>Fascism";"Mike Coffman>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Feminism";"Mike Coffman>Colorado>Universal suffrage>Islamophobia";"Mike Coffman>Tom Tancredo>Ronald Reagan>Left-wing politics";"Mike Coffman>Tom Tancredo>Think tank>Liberalism";"Mike Coffman>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Marxism";"Mike Coffman>Colorado>Abraham Lincoln>Nationalism";"Mike Coffman>Colorado>ADX Florence>Neo-Nazism";"Mike Coffman>Colorado>California>Protestantism";"Mike Coffman>India>Right-wing politics";"Mike Coffman>India>Secularism";"Mike Coffman>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Socialism";"Mike Coffman>Colorado>Ulysses S. Grant>White supremacy"
"Ed Perlmutter (D)";"Ed Perlmutter>Denver>Manhattan>Anarchism";"Ed Perlmutter>Colorado>Judaism>Antisemitism";"Ed Perlmutter>Denver>Renault>Capitalism";"Ed Perlmutter>Colorado>African Americans>Christianity";"Ed Perlmutter>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Communism";"Ed Perlmutter>Colorado>Republican Party (United States)>Conservatism";"Ed Perlmutter>Colorado>Abraham Lincoln>Democracy";"Ed Perlmutter>Colorado>Republican Party (United States)>Fascism";"Ed Perlmutter>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Feminism";"Ed Perlmutter>Colorado>Universal suffrage>Islamophobia";"Ed Perlmutter>Denver>Green Party of the United States>Left-wing politics";"Ed Perlmutter>Democratic Party (United States)>Two-party system>Liberalism";"Ed Perlmutter>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Marxism";"Ed Perlmutter>Colorado>Abraham Lincoln>Nationalism";"Ed Perlmutter>Colorado>ADX Florence>Neo-Nazism";"Ed Perlmutter>Colorado>California>Protestantism";"Ed Perlmutter>Colorado>Republican Party (United States)>Right-wing politics";"Ed Perlmutter>Colorado>Eastern Orthodox Church>Secularism";"Ed Perlmutter>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Socialism";"Ed Perlmutter>Colorado>Ulysses S. Grant>White supremacy"
"John Larson (D)";"John B. Larson>Democratic Caucus Chairman of the United States House of Representatives>A. Mitchell Palmer>Anarchism";"John B. Larson>Nancy Pelosi>Franklin D. Roosevelt>Antisemitism";"John B. Larson>Nancy Pelosi>Democracy>Capitalism";"John B. Larson>Connecticut>African Americans>Christianity";"John B. Larson>Nancy Pelosi>Democracy>Communism";"John B. Larson>Nancy Pelosi>Thomas D'Alesandro Jr.>Conservatism";"John B. Larson>Nancy Pelosi>Political science>Democracy";"John B. Larson>Nancy Pelosi>Democracy>Fascism";"John B. Larson>Hartford, Connecticut>Feminism";"John B. Larson>Nancy Pelosi>Quran>Islamophobia";"John B. Larson>Jim Clyburn>Blue Dog Coalition>Left-wing politics";"John B. Larson>Nancy Pelosi>60 Minutes>Liberalism";"John B. Larson>Nancy Pelosi>Democracy>Marxism";"John B. Larson>Nancy Pelosi>Democracy>Nationalism";"John B. Larson>Nancy Pelosi>American Civil Liberties Union>Neo-Nazism";"John B. Larson>Nancy Pelosi>California>Protestantism";"John B. Larson>Nancy Pelosi>Newt Gingrich>Right-wing politics";"John B. Larson>Nancy Pelosi>Pope Benedict XVI>Secularism";"John B. Larson>Nancy Pelosi>Democracy>Socialism";"John B. Larson>Yale University>White supremacy"
"Rosa DeLauro (D)";"Rosa DeLauro>Tarrytown, New York>Anarchism";"Rosa DeLauro>Connecticut>United Church of Christ>Antisemitism";"Rosa DeLauro>Italy>Capitalism";"Rosa DeLauro>Connecticut>African Americans>Christianity";"Rosa DeLauro>Connecticut>Industrial Revolution>Communism";"Rosa DeLauro>Connecticut>Republican Party (United States)>Conservatism";"Rosa DeLauro>Italy>Democracy";"Rosa DeLauro>Connecticut>American Revolution>Fascism";"Rosa DeLauro>Connecticut>Hartford, Connecticut>Feminism";"Rosa DeLauro>Connecticut>Muslim>Islamophobia";"Rosa DeLauro>Connecticut>World War II>Left-wing politics";"Rosa DeLauro>Connecticut>New Jersey>Liberalism";"Rosa DeLauro>Connecticut>Industrial Revolution>Marxism";"Rosa DeLauro>Connecticut>World War II>Nationalism";"Rosa DeLauro>Democratic Party (United States)>White supremacy>Neo-Nazism";"Rosa DeLauro>Connecticut>Church (building)>Protestantism";"Rosa DeLauro>Connecticut>World War II>Right-wing politics";"Rosa DeLauro>Connecticut>American Revolution>Secularism";"Rosa DeLauro>Connecticut>Industrial Revolution>Socialism";"Rosa DeLauro>Connecticut>George H. W. Bush>White supremacy"
"Jim Himes (D)";"Jim Himes>Libertarian Party (United States)>Anarchism";"Jim Himes>Connecticut>United Church of Christ>Antisemitism";"Jim Himes>Italy>Capitalism";"Jim Himes>Colombia>Christianity";"Jim Himes>Connecticut>Industrial Revolution>Communism";"Jim Himes>Republican Party (United States)>Conservatism";"Jim Himes>Italy>Democracy";"Jim Himes>Republican Party (United States)>Fascism";"Jim Himes>Connecticut>Hartford, Connecticut>Feminism";"Jim Himes>Connecticut>Muslim>Islamophobia";"Jim Himes>Latin America>Left-wing politics";"Jim Himes>Connecticut>New Jersey>Liberalism";"Jim Himes>Connecticut>Industrial Revolution>Marxism";"Jim Himes>Connecticut>World War II>Nationalism";"Jim Himes>Chris Shays>American Civil Liberties Union>Neo-Nazism";"Jim Himes>Colombia>Protestantism";"Jim Himes>Republican Party (United States)>Right-wing politics";"Jim Himes>Connecticut>American Revolution>Secularism";"Jim Himes>Latin America>Socialism";"Jim Himes>Connecticut>George H. W. Bush>White supremacy"
"Chris Murphy (D)";"Chris Murphy>Connecticut>Industrial Revolution>Anarchism";"Chris Murphy>Al-Qaeda>Antisemitism";"Chris Murphy>Connecticut>American Revolution>Capitalism";"Chris Murphy>Connecticut>African Americans>Christianity";"Chris Murphy>Connecticut>Industrial Revolution>Communism";"Chris Murphy>Supreme Court of the United States>Conservatism";"Chris Murphy>Connecticut>American Revolution>Democracy";"Chris Murphy>Republican Party (United States)>Fascism";"Chris Murphy>Hartford, Connecticut>Feminism";"Chris Murphy>Al-Qaeda>Islamophobia";"Chris Murphy>Connecticut>World War II>Left-wing politics";"Chris Murphy>Supreme Court of the United States>Liberalism";"Chris Murphy>Al-Qaeda>Marxism";"Chris Murphy>Al-Qaeda>Nationalism";"Chris Murphy>Democratic Party (United States)>White supremacy>Neo-Nazism";"Chris Murphy>Arkansas>Protestantism";"Chris Murphy>Republican Party (United States)>Right-wing politics";"Chris Murphy>Connecticut>American Revolution>Secularism";"Chris Murphy>Al-Qaeda>Socialism";"Chris Murphy>Connecticut>George H. W. Bush>White supremacy"
"Corrine Brown (D)";"Corrine Brown>United States House of Representatives>Thomas Jefferson>Anarchism";"Corrine Brown>Gerrymandering>Antisemitism";"Corrine Brown>United States House of Representatives>James Madison>Capitalism";"Corrine Brown>United States House of Representatives>Alaska>Christianity";"Corrine Brown>United States House of Representatives>Treason>Communism";"Corrine Brown>Republican Party (United States)>Conservatism";"Corrine Brown>United States House of Representatives>James Madison>Democracy";"Corrine Brown>Republican Party (United States)>Fascism";"Corrine Brown>Gerrymandering>Feminism";"Corrine Brown>Gerrymandering>Islamophobia";"Corrine Brown>Michael Moore>Left-wing politics";"Corrine Brown>United States House of Representatives>Supreme Court of the United States>Liberalism";"Corrine Brown>Florida>Fidel Castro>Marxism";"Corrine Brown>United States House of Representatives>James Madison>Nationalism";"Corrine Brown>Michael Moore>Neo-Nazism";"Corrine Brown>United States House of Representatives>Montana>Protestantism";"Corrine Brown>Republican Party (United States)>Right-wing politics";"Corrine Brown>United States House of Representatives>Prayer>Secularism";"Corrine Brown>United States House of Representatives>Montana>Socialism";"Corrine Brown>Gerrymandering>White supremacy"
"Ander Crenshaw (R)";"Ander Crenshaw>Republican Party (United States)>Classical liberalism>Anarchism";"Ander Crenshaw>Jacksonville, Florida>Orthodox Judaism>Antisemitism";"Ander Crenshaw>Florida>Colonialism>Capitalism";"Ander Crenshaw>Jacksonville, Florida>Asia>Christianity";"Ander Crenshaw>Jacksonville, Florida>Europe>Communism";"Ander Crenshaw>Republican Party (United States)>Conservatism";"Ander Crenshaw>Jacksonville, Florida>Europe>Democracy";"Ander Crenshaw>Republican Party (United States)>Fascism";"Ander Crenshaw>Jacksonville, Florida>Spain>Feminism";"Ander Crenshaw>Jacksonville, Florida>Gerrymandering>Islamophobia";"Ander Crenshaw>Jacksonville, Florida>World War II>Left-wing politics";"Ander Crenshaw>Jacksonville, Florida>Orthodox Judaism>Liberalism";"Ander Crenshaw>Florida>Fidel Castro>Marxism";"Ander Crenshaw>Jacksonville, Florida>World War II>Nationalism";"Ander Crenshaw>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Ander Crenshaw>Jacksonville, Florida>Marriage>Protestantism";"Ander Crenshaw>Republican Party (United States)>Right-wing politics";"Ander Crenshaw>Jacksonville, Florida>Spain>Secularism";"Ander Crenshaw>Jacksonville, Florida>Latin America>Socialism";"Ander Crenshaw>Jacksonville, Florida>Gerrymandering>White supremacy"
"Rich Nugent (R)";"Rich Nugent>Republican Party (United States)>Classical liberalism>Anarchism";"Rich Nugent>Florida>Franklin D. Roosevelt>Antisemitism";"Rich Nugent>Florida>Colonialism>Capitalism";"Rich Nugent>Florida>Alabama>Christianity";"Rich Nugent>Ginny Brown-Waite>Capital punishment>Communism";"Rich Nugent>Republican Party (United States)>Conservatism";"Rich Nugent>Florida>James Madison>Democracy";"Rich Nugent>Republican Party (United States)>Fascism";"Rich Nugent>Daniel Webster (Florida politician)>Homeschooling>Feminism";"Rich Nugent>Florida>Camden County, Georgia>Islamophobia";"Rich Nugent>Corrine Brown>Michael Moore>Left-wing politics";"Rich Nugent>Republican Party (United States)>Two-party system>Liberalism";"Rich Nugent>Florida>Fidel Castro>Marxism";"Rich Nugent>Florida>James Madison>Nationalism";"Rich Nugent>Corrine Brown>Michael Moore>Neo-Nazism";"Rich Nugent>Florida>California>Protestantism";"Rich Nugent>Republican Party (United States)>Right-wing politics";"Rich Nugent>Hernando County Sheriff's Office>Spain>Secularism";"Rich Nugent>Florida>James Madison>Socialism";"Rich Nugent>Florida>Louisiana>White supremacy"
"Cliff Stearns (R)";"Cliff Stearns>Washington, DC>Thomas Jefferson>Anarchism";"Cliff Stearns>Florida>Franklin D. Roosevelt>Antisemitism";"Cliff Stearns>Washington, DC>American Revolution>Capitalism";"Cliff Stearns>Washington, DC>Adventism>Christianity";"Cliff Stearns>Washington, DC>International Monetary Fund>Communism";"Cliff Stearns>Republican Party (United States)>Conservatism";"Cliff Stearns>Washington, DC>American Revolution>Democracy";"Cliff Stearns>Republican Party (United States)>Fascism";"Cliff Stearns>Republican Party (United States)>Affirmative action>Feminism";"Cliff Stearns>Washington, DC>Muslim>Islamophobia";"Cliff Stearns>Washington, DC>World War II>Left-wing politics";"Cliff Stearns>Washington, DC>American Revolution>Liberalism";"Cliff Stearns>Washington, DC>Christianity>Marxism";"Cliff Stearns>Washington, DC>Organization of American States>Nationalism";"Cliff Stearns>Ron DeSantis>Hamas>Neo-Nazism";"Cliff Stearns>Washington, DC>Adventism>Protestantism";"Cliff Stearns>Republican Party (United States)>Right-wing politics";"Cliff Stearns>Washington, DC>American Revolution>Secularism";"Cliff Stearns>Washington, DC>James Madison>Socialism";"Cliff Stearns>Vietnam War>White supremacy"
